Date,High,Open,Low,Close,Volume
2022-01-03 14:15:00,476.9,476.88,476.77,476.85,820.2
2022-01-03 14:16:00,477.03,476.86,476.86,477.02,746.18
2022-01-03 14:17:00,477.03,477.02,476.89,476.91,1850.74
2022-01-03 14:18:00,477.01,476.91,476.91,476.94,897.08
2022-01-03 14:19:00,476.97,476.94,476.9,476.91,449.91
2022-01-03 14:20:00,476.94,476.91,476.87,476.9,587.94
2022-01-03 14:21:00,476.91,476.9,476.84,476.86,584.9
2022-01-03 14:22:00,476.86,476.86,476.78,476.8,478.52
2022-01-03 14:23:00,476.83,476.8,476.78,476.78,631.49
2022-01-03 14:24:00,476.79,476.78,476.7,476.72,709.17
2022-01-03 14:25:00,476.76,476.73,476.68,476.75,505.45
2022-01-03 14:26:00,476.83,476.74,476.74,476.8,533.12
2022-01-03 14:27:00,476.91,476.81,476.81,476.84,558.89
2022-01-03 14:28:00,476.93,476.84,476.79,476.92,358.86
2022-01-03 14:29:00,476.94,476.93,476.89,476.92,515.47
2022-01-03 14:30:00,477.03,476.92,476.87,476.99,501.13
2022-01-03 14:31:00,477.04,477.0,476.89,476.9,564.91
2022-01-03 14:32:00,476.91,476.9,476.78,476.83,814.01
2022-01-03 14:33:00,476.84,476.83,476.79,476.81,349.83
2022-01-03 14:34:00,476.86,476.82,476.79,476.81,438.29
2022-01-03 14:35:00,476.87,476.81,476.79,476.86,621.42
2022-01-03 14:36:00,476.93,476.86,476.79,476.83,714.28
2022-01-03 14:37:00,476.89,476.84,476.73,476.84,1681.67
2022-01-03 14:38:00,476.85,476.84,476.76,476.85,693.12
2022-01-03 14:39:00,477.12,476.85,476.85,477.12,839.16
2022-01-03 14:40:00,477.23,477.11,477.09,477.2,1357.64
2022-01-03 14:41:00,477.31,477.2,477.16,477.26,844.28
2022-01-03 14:42:00,477.3,477.26,477.22,477.29,883.31
2022-01-03 14:43:00,477.48,477.29,477.27,477.47,1017.01
2022-01-03 14:44:00,477.67,477.47,477.39,477.57,1411.86
2022-01-03 14:45:00,477.68,477.58,477.52,477.63,1145.14
2022-01-03 14:46:00,477.66,477.62,477.57,477.59,645.63
2022-01-03 14:47:00,477.66,477.6,477.57,477.58,806.86
2022-01-03 14:48:00,477.61,477.58,477.45,477.46,1014.81
2022-01-03 14:49:00,477.49,477.47,477.38,477.47,937.75
2022-01-03 14:50:00,477.57,477.47,477.41,477.44,1113.07
2022-01-03 14:51:00,477.46,477.46,477.33,477.36,933.75
2022-01-03 14:52:00,477.46,477.37,477.35,477.46,723.19
2022-01-03 14:53:00,477.47,477.45,477.36,477.39,430.73
2022-01-03 14:54:00,477.43,477.39,477.37,477.4,513.51
2022-01-03 14:55:00,477.39,477.39,477.28,477.32,424.07
2022-01-03 14:56:00,477.34,477.31,477.26,477.31,1074.98
2022-01-03 14:57:00,477.34,477.31,477.28,477.32,367.06
2022-01-03 14:58:00,477.31,477.31,477.2,477.27,897.46
2022-01-03 14:59:00,477.28,477.27,477.14,477.23,480.81
2022-01-03 15:00:00,477.36,477.23,477.18,477.36,748.95
2022-01-03 15:01:00,477.36,477.36,477.1,477.12,1334.41
2022-01-03 15:02:00,477.2,477.11,477.07,477.18,1024.49
2022-01-03 15:03:00,477.18,477.18,477.0,477.11,889.03
2022-01-03 15:04:00,477.32,477.11,477.07,477.29,707.98
2022-01-03 15:05:00,477.32,477.28,477.18,477.23,710.34
2022-01-03 15:06:00,477.25,477.23,477.11,477.17,603.01
2022-01-03 15:07:00,477.25,477.17,477.15,477.21,1032.82
2022-01-03 15:08:00,477.34,477.2,477.2,477.33,725.79
2022-01-03 15:09:00,477.33,477.33,477.28,477.29,595.95
2022-01-03 15:10:00,477.41,477.29,477.24,477.37,848.11
2022-01-03 15:11:00,477.38,477.36,477.31,477.33,423.91
2022-01-03 15:12:00,477.45,477.33,477.32,477.45,1441.4
2022-01-03 15:13:00,477.47,477.43,477.39,477.44,931.01
2022-01-03 15:14:00,477.49,477.44,477.35,477.39,1090.98
2022-01-03 15:15:00,477.47,477.39,477.38,477.44,458.26
2022-01-03 15:16:00,477.46,477.45,477.29,477.39,459.38
2022-01-03 15:17:00,477.41,477.38,477.3,477.31,315.77
2022-01-03 15:18:00,477.34,477.32,477.26,477.31,741.03
2022-01-03 15:19:00,477.41,477.32,477.22,477.4,884.21
2022-01-03 15:20:00,477.48,477.4,477.35,477.47,1210.55
2022-01-03 15:21:00,477.5,477.46,477.42,477.45,1189.9
2022-01-03 15:22:00,477.53,477.45,477.36,477.37,1093.96
2022-01-03 15:23:00,477.38,477.37,477.28,477.29,604.16
2022-01-03 15:24:00,477.32,477.29,477.26,477.3,639.31
2022-01-03 15:25:00,477.44,477.3,477.29,477.38,684.44
2022-01-03 15:26:00,477.48,477.36,477.35,477.42,821.99
2022-01-03 15:27:00,477.44,477.43,477.37,477.4,802.14
2022-01-03 15:28:00,477.44,477.39,477.3,477.35,632.13
2022-01-03 15:29:00,477.41,477.34,477.28,477.39,1265.8
2022-01-03 15:30:00,477.46,477.4,477.3,477.45,985.95
2022-01-03 15:31:00,477.47,477.45,477.34,477.36,677.84
2022-01-03 15:32:00,477.38,477.36,477.26,477.27,860.53
2022-01-03 15:33:00,477.52,477.28,477.27,477.5,1006.8
2022-01-03 15:34:00,477.53,477.5,477.37,477.53,1089.61
2022-01-03 15:35:00,477.62,477.52,477.49,477.59,1328.62
2022-01-03 15:36:00,477.65,477.59,477.53,477.62,1697.23
2022-01-03 15:37:00,477.75,477.62,477.59,477.69,3159.55
2022-01-03 15:38:00,477.69,477.68,477.4,477.46,1772.4
2022-01-03 15:39:00,477.49,477.46,477.3,477.39,1678.12
2022-01-03 15:40:00,477.45,477.39,477.29,477.39,2012.36
2022-01-03 15:41:00,477.4,477.4,477.03,477.07,2130.02
2022-01-03 15:42:00,477.13,477.08,476.9,476.9,2584.21
2022-01-03 15:43:00,476.91,476.9,476.68,476.7,2299.47
2022-01-03 15:44:00,476.95,476.69,476.65,476.95,2850.83
2022-01-03 15:45:00,477.26,476.95,476.86,477.25,3002.5
2022-01-03 15:46:00,477.35,477.25,477.12,477.22,4001.65
2022-01-03 15:47:00,477.39,477.22,477.18,477.36,2162.54
2022-01-03 15:48:00,477.56,477.36,477.33,477.49,3376.56
2022-01-03 15:49:00,477.68,477.5,477.37,477.64,4087.3
2022-01-03 15:50:00,477.75,477.65,477.41,477.49,7104.51
2022-01-03 15:51:00,477.66,477.5,477.47,477.59,3594.76
2022-01-03 15:52:00,477.65,477.6,477.48,477.49,2916.49
2022-01-03 15:53:00,477.56,477.49,477.17,477.28,2455.16
2022-01-03 15:54:00,477.51,477.29,477.11,477.47,4785.9
2022-01-03 15:55:00,477.55,477.46,477.15,477.19,4295.96
2022-01-03 15:56:00,477.35,477.19,477.17,477.32,2411.05
2022-01-03 15:57:00,477.5,477.32,477.32,477.44,2257.2
2022-01-03 15:58:00,477.48,477.43,477.32,477.4,4378.97
2022-01-03 15:59:00,477.85,477.39,477.25,477.76,24312.51
2022-01-03 16:00:00,477.79,477.75,477.47,477.7,19844.05
2022-01-03 16:01:00,477.77,477.69,477.64,477.77,1015.29
2022-01-03 16:02:00,477.77,477.76,477.68,477.69,456.29
2022-01-03 16:03:00,477.72,477.69,477.67,477.68,257.4
2022-01-03 16:04:00,477.76,477.68,477.64,477.76,979.67
2022-01-03 16:05:00,477.84,477.77,477.65,477.67,647.29
2022-01-03 16:06:00,477.76,477.68,477.68,477.75,194.31
2022-01-03 16:07:00,477.78,477.74,477.73,477.76,401.9
2022-01-03 16:08:00,477.8,477.76,477.71,477.72,4996.19
2022-01-03 16:09:00,477.76,477.75,477.71,477.72,621.48
2022-01-03 16:10:00,477.77,477.73,477.67,477.68,289.47
2022-01-03 16:11:00,477.8,477.68,477.68,477.75,11351.67
2022-01-03 16:12:00,477.76,477.73,477.69,477.71,208.02
2022-01-03 16:13:00,477.72,477.71,477.6,477.63,191.8
2022-01-03 16:14:00,477.65,477.63,477.55,477.6,163.73
2022-01-03 16:15:00,477.68,477.6,477.58,477.67,86.23
2022-01-03 16:16:00,477.7,477.67,477.66,477.66,84.26
2022-01-03 16:17:00,477.69,477.66,477.66,477.68,29.23
2022-01-03 16:18:00,477.72,477.66,477.66,477.72,148.07
2022-01-03 16:19:00,477.81,477.71,477.71,477.81,276.29
2022-01-03 16:20:00,477.82,477.79,477.75,477.77,312.8
2022-01-03 16:21:00,477.87,477.78,477.78,477.86,52.05
2022-01-03 16:22:00,477.85,477.83,477.8,477.82,85.0
2022-01-03 16:23:00,477.82,477.8,477.8,477.82,5.06
2022-01-03 16:24:00,477.8,477.8,477.8,477.8,51.85
2022-01-03 16:25:00,477.8,477.77,477.76,477.8,11.5
2022-01-03 16:26:00,477.79,477.79,477.78,477.78,3.0
2022-01-03 16:27:00,477.77,476.43,476.42,477.76,269.04
2022-01-03 16:28:00,477.75,477.75,477.75,477.75,1.0
2022-01-03 16:29:00,477.73,477.72,477.71,477.73,448.53
2022-01-03 16:30:00,477.74,477.74,477.74,477.74,1.0
2022-01-03 16:32:00,477.75,477.75,477.75,477.75,2.0
2022-01-03 16:33:00,477.75,477.75,477.72,477.72,59.45
2022-01-03 16:34:00,477.72,477.72,477.72,477.72,0.0
2022-01-03 16:35:00,477.77,477.77,477.77,477.77,2.0
2022-01-03 16:36:00,477.8,477.76,477.76,477.8,14.0
2022-01-03 16:37:00,477.79,477.79,477.78,477.78,14.0
2022-01-03 16:38:00,477.86,477.85,477.85,477.86,17.02
2022-01-03 16:39:00,477.86,477.86,477.86,477.86,0.0
2022-01-03 16:41:00,477.81,477.81,477.81,477.81,1.0
2022-01-03 16:42:00,477.78,477.78,477.72,477.72,24.4
2022-01-03 16:43:00,477.74,477.72,477.72,477.74,14.0
2022-01-03 16:44:00,477.73,477.72,477.72,477.73,77.29
2022-01-03 16:45:00,477.75,477.75,477.71,477.73,125.41
2022-01-03 16:46:00,477.73,477.73,477.71,477.71,105.76
2022-01-03 16:47:00,477.72,477.72,477.67,477.67,61.24
2022-01-03 16:48:00,477.66,477.66,477.63,477.63,6.0
2022-01-03 16:49:00,477.6,477.6,477.51,477.55,103.83
2022-01-03 16:50:00,477.55,477.52,477.52,477.55,8.0
2022-01-03 16:51:00,477.6,477.59,477.59,477.6,4.13
2022-01-03 16:52:00,477.56,477.56,477.52,477.54,41.5
2022-01-03 16:53:00,477.55,477.55,477.54,477.55,10.99
2022-01-03 16:54:00,477.58,477.55,477.55,477.58,14.28
2022-01-03 16:55:00,477.58,477.57,477.54,477.54,9.75
2022-01-03 16:56:00,477.6,477.55,477.55,477.59,8.0
2022-01-03 16:57:00,477.59,477.59,477.59,477.59,10.67
2022-01-03 16:58:00,477.59,477.59,477.59,477.59,1.5
2022-01-03 16:59:00,477.56,477.52,477.5,477.56,23.52
2022-01-03 17:00:00,477.56,477.56,477.56,477.56,0.0
2022-01-03 17:02:00,477.71,477.71,477.71,477.71,28.9
2022-01-03 17:03:00,477.71,477.71,477.71,477.71,0.0
2022-01-03 17:07:00,477.6,477.6,477.6,477.6,1.21
2022-01-03 17:08:00,477.63,477.63,477.63,477.63,2.0
2022-01-03 17:11:00,477.63,477.63,477.6,477.6,8.0
2022-01-03 17:14:00,477.6,477.6,477.6,477.6,2.14
2022-01-03 17:16:00,477.58,477.58,477.58,477.58,2.6
2022-01-03 17:17:00,477.58,477.58,477.58,477.58,0.0
2022-01-03 17:18:00,477.63,477.63,477.63,477.63,9.85
2022-01-03 17:20:00,477.61,477.61,477.61,477.61,9.67
2022-01-03 17:21:00,477.63,477.63,477.62,477.63,19.0
2022-01-03 17:24:00,477.63,477.63,477.63,477.63,19.5
2022-01-03 17:26:00,477.62,477.62,477.61,477.61,2.0
2022-01-03 17:27:00,477.63,477.62,477.62,477.63,3.8
2022-01-03 17:29:00,477.62,477.62,477.62,477.62,2.0
2022-01-03 17:33:00,477.63,477.63,477.62,477.63,1.0
2022-01-03 17:34:00,477.63,477.63,477.63,477.63,1.57
2022-01-03 17:35:00,477.66,477.66,477.66,477.66,1.04
2022-01-03 17:36:00,477.63,477.63,477.63,477.63,1.8
2022-01-03 17:41:00,477.61,477.61,477.6,477.6,22.0
2022-01-03 17:43:00,477.6,477.6,477.6,477.6,2.81
2022-01-03 17:45:00,477.6,477.6,477.54,477.54,13.49
2022-01-03 17:46:00,477.54,477.54,477.54,477.54,0.0
2022-01-03 17:47:00,477.62,477.59,477.59,477.62,2.19
2022-01-03 17:49:00,477.63,477.63,477.63,477.63,1.92
2022-01-03 17:50:00,477.64,477.64,477.64,477.64,5.0
2022-01-03 17:51:00,477.68,477.68,477.68,477.68,1.0
2022-01-03 17:53:00,477.57,477.57,477.57,477.57,6.41
2022-01-03 17:55:00,477.65,477.65,477.65,477.65,0.0
2022-01-03 17:57:00,477.68,477.68,477.68,477.68,1.19
2022-01-03 17:59:00,477.6,477.6,477.52,477.52,8.59
2022-01-03 18:00:00,477.71,477.68,477.68,477.71,29.81
2022-01-03 18:01:00,477.72,477.68,477.68,477.72,32.4
2022-01-03 18:02:00,477.68,477.68,477.68,477.68,9.9
2022-01-03 18:03:00,477.62,477.62,477.62,477.62,20.0
2022-01-03 18:04:00,477.68,477.68,477.68,477.68,5.0
2022-01-03 18:05:00,477.69,477.69,477.69,477.69,1.0
2022-01-03 18:06:00,477.69,477.69,477.68,477.68,3.0
2022-01-03 18:08:00,477.68,477.68,477.67,477.68,4.0
2022-01-03 18:09:00,477.72,477.72,477.72,477.72,8.0
2022-01-03 18:10:00,477.75,477.73,477.7,477.7,8.9
2022-01-03 18:11:00,477.75,477.7,477.7,477.75,26.0
2022-01-03 18:12:00,477.75,477.75,477.75,477.75,5.04
2022-01-03 18:13:00,477.75,477.75,477.75,477.75,2.85
2022-01-03 18:14:00,477.75,477.75,477.75,477.75,0.0
2022-01-03 18:15:00,477.74,477.74,477.74,477.74,4.1
2022-01-03 18:16:00,477.77,477.76,477.76,477.77,2.0
2022-01-03 18:17:00,477.77,477.77,477.77,477.77,0.0
2022-01-03 18:21:00,477.73,477.73,477.72,477.72,5.0
2022-01-03 18:22:00,477.77,477.77,477.77,477.77,8.96
2022-01-03 18:24:00,477.66,477.66,477.66,477.66,2.0
2022-01-03 18:25:00,477.66,477.66,477.66,477.66,1.0
2022-01-03 18:26:00,477.6,477.6,477.6,477.6,1.0
2022-01-03 18:27:00,477.6,477.6,477.6,477.6,3.0
2022-01-03 18:29:00,477.6,477.6,477.6,477.6,2.0
2022-01-03 18:30:00,477.61,477.6,477.56,477.56,10.98
2022-01-03 18:31:00,477.52,477.52,477.49,477.49,27.6
2022-01-03 18:32:00,477.5,477.5,477.44,477.44,30.0
2022-01-03 18:33:00,477.5,477.47,477.45,477.5,75.0
2022-01-03 18:34:00,477.56,477.56,477.54,477.55,119.99
2022-01-03 18:35:00,477.5,477.5,477.5,477.5,5.8
2022-01-03 18:36:00,477.49,477.49,477.46,477.46,61.21
2022-01-03 18:37:00,477.51,477.51,477.44,477.44,14.0
2022-01-03 18:38:00,477.49,477.46,477.46,477.49,66.58
2022-01-03 18:39:00,477.49,477.49,477.49,477.49,0.0
2022-01-03 18:40:00,477.51,477.45,477.45,477.51,6.0
2022-01-03 18:41:00,477.48,477.48,477.48,477.48,1.04
2022-01-03 18:42:00,477.48,477.48,477.48,477.48,0.0
2022-01-03 18:45:00,477.6,477.59,477.57,477.57,21.5
2022-01-03 18:46:00,477.58,477.58,477.57,477.57,3.0
2022-01-03 18:47:00,477.55,477.55,477.55,477.55,2.0
2022-01-03 18:48:00,477.55,477.55,477.55,477.55,0.0
2022-01-03 18:49:00,477.5,477.5,477.5,477.5,14.8
2022-01-03 18:50:00,477.55,477.55,477.55,477.55,1.0
2022-01-03 18:52:00,477.46,477.42,477.42,477.46,6.0
2022-01-03 18:53:00,477.46,477.46,477.46,477.46,0.0
2022-01-03 18:55:00,477.5,477.5,477.42,477.42,118.93
2022-01-03 18:56:00,477.42,477.42,477.4,477.4,35.67
2022-01-03 18:57:00,477.42,477.42,477.42,477.42,1.0
2022-01-03 18:58:00,477.4,477.4,477.4,477.4,26.5
2022-01-03 18:59:00,477.37,477.37,477.35,477.35,72.91
2022-01-03 19:00:00,477.32,477.31,477.26,477.27,69.98
2022-01-03 19:01:00,477.32,477.28,477.26,477.26,22.03
2022-01-03 19:02:00,477.28,477.26,477.25,477.28,37.04
2022-01-03 19:03:00,477.37,477.31,477.28,477.37,33.79
2022-01-03 19:04:00,477.45,477.45,477.45,477.45,2.0
2022-01-03 19:05:00,477.41,477.41,477.41,477.41,6.0
2022-01-03 19:06:00,477.33,477.33,477.33,477.33,1.0
2022-01-03 19:07:00,477.39,477.39,477.39,477.39,1.0
2022-01-03 19:08:00,477.33,477.32,477.32,477.33,3.08
2022-01-03 19:09:00,477.33,477.33,477.33,477.33,0.0
2022-01-03 19:10:00,477.38,477.38,477.38,477.38,1.0
2022-01-03 19:11:00,477.43,477.43,477.41,477.41,13.0
2022-01-03 19:12:00,477.4,477.4,477.4,477.4,1.0
2022-01-03 19:13:00,477.4,477.4,477.4,477.4,0.0
2022-01-03 19:15:00,477.38,477.38,477.29,477.29,14.09
2022-01-03 19:16:00,477.29,477.29,477.29,477.29,0.0
2022-01-03 19:17:00,477.32,477.32,477.32,477.32,1.0
2022-01-03 19:18:00,477.39,477.34,477.34,477.39,3.99
2022-01-03 19:19:00,477.42,477.42,477.41,477.41,2.0
2022-01-03 19:20:00,477.41,477.41,477.41,477.41,0.0
2022-01-03 19:22:00,477.4,477.38,477.37,477.4,12.6
2022-01-03 19:23:00,477.4,477.4,477.39,477.39,3.0
2022-01-03 19:24:00,477.39,477.39,477.39,477.39,0.0
2022-01-03 19:28:00,477.41,477.41,477.4,477.4,2.0
2022-01-03 19:29:00,477.41,477.41,477.38,477.38,25.0
2022-01-03 19:30:00,477.33,477.33,477.32,477.32,4.0
2022-01-03 19:31:00,477.32,477.32,477.32,477.32,0.0
2022-01-03 19:33:00,477.39,477.35,477.35,477.39,3.0
2022-01-03 19:34:00,477.39,477.39,477.39,477.39,2.68
2022-01-03 19:35:00,477.36,477.36,477.36,477.36,1.0
2022-01-03 19:36:00,477.34,477.33,477.32,477.34,6.94
2022-01-03 19:37:00,477.36,477.36,477.36,477.36,1.5
2022-01-03 19:38:00,477.4,477.4,477.4,477.4,5.07
2022-01-03 19:39:00,477.36,477.36,477.29,477.29,49.72
2022-01-03 19:40:00,477.32,477.32,477.3,477.31,10.5
2022-01-03 19:41:00,477.31,477.31,477.31,477.31,0.0
2022-01-03 19:44:00,477.34,477.34,477.34,477.34,1.0
2022-01-03 19:45:00,477.46,477.4,477.4,477.46,58.5
2022-01-03 19:46:00,477.46,477.46,477.46,477.46,9.0
2022-01-03 19:47:00,477.49,477.49,477.49,477.49,1.0
2022-01-03 19:48:00,477.5,477.5,477.5,477.5,3.0
2022-01-03 19:49:00,477.5,477.5,477.5,477.5,0.0
2022-01-03 19:50:00,477.52,477.52,477.52,477.52,1.0
2022-01-03 19:51:00,477.56,477.56,477.56,477.56,4.0
2022-01-03 19:52:00,477.6,477.58,477.58,477.6,4.0
2022-01-03 19:53:00,477.59,477.59,477.59,477.59,5.5
2022-01-03 19:55:00,477.59,477.59,477.59,477.59,4.0
2022-01-03 19:56:00,477.58,477.58,477.57,477.57,2.0
2022-01-03 19:57:00,477.68,477.66,477.63,477.65,107.8
2022-01-03 19:58:00,477.65,477.65,477.65,477.65,4.49
2022-01-04 04:01:00,478.5,478.49,478.49,478.5,4.99
2022-01-04 04:02:00,478.54,478.49,478.48,478.54,9.68
2022-01-04 04:03:00,478.43,478.43,478.43,478.43,1.0
2022-01-04 04:04:00,478.48,478.44,478.44,478.48,2.0
2022-01-04 04:05:00,478.55,478.54,478.54,478.55,2.0
2022-01-04 04:06:00,478.55,478.55,478.55,478.55,0.0
2022-01-04 04:07:00,478.54,478.54,478.53,478.53,4.0
2022-01-04 04:08:00,478.53,478.53,478.53,478.53,0.0
2022-01-04 04:10:00,478.57,478.53,478.52,478.57,8.93
2022-01-04 04:11:00,478.59,478.52,478.52,478.53,14.47
2022-01-04 04:12:00,478.6,478.58,478.58,478.6,5.91
2022-01-04 04:13:00,478.65,478.63,478.63,478.65,2.0
2022-01-04 04:14:00,478.63,478.63,478.63,478.63,1.0
2022-01-04 04:15:00,478.59,478.58,478.57,478.59,15.0
2022-01-04 04:16:00,478.68,478.68,478.64,478.64,2.0
2022-01-04 04:17:00,478.61,478.61,478.61,478.61,1.0
2022-01-04 04:18:00,478.61,478.61,478.61,478.61,0.0
2022-01-04 04:19:00,478.71,478.71,478.68,478.68,15.99
2022-01-04 04:20:00,478.71,478.71,478.61,478.65,7.97
2022-01-04 04:21:00,478.66,478.66,478.66,478.66,1.33
2022-01-04 04:22:00,478.66,478.66,478.66,478.66,0.0
2022-01-04 04:25:00,478.63,478.63,478.63,478.63,1.17
2022-01-04 04:26:00,478.64,478.64,478.64,478.64,1.0
2022-01-04 04:27:00,478.64,478.64,478.64,478.64,0.0
2022-01-04 04:28:00,478.66,478.66,478.66,478.66,3.07
2022-01-04 04:30:00,478.64,478.64,478.57,478.57,6.68
2022-01-04 04:31:00,478.62,478.61,478.6,478.6,8.22
2022-01-04 04:32:00,478.57,478.57,478.57,478.57,5.0
2022-01-04 04:33:00,478.57,478.57,478.57,478.57,0.0
2022-01-04 04:35:00,478.5,478.5,478.5,478.5,1.94
2022-01-04 04:36:00,478.5,478.5,478.5,478.5,3.04
2022-01-04 04:37:00,478.47,478.47,478.47,478.47,20.89
2022-01-04 04:38:00,478.5,478.5,478.5,478.5,1.55
2022-01-04 04:39:00,478.5,478.5,478.5,478.5,0.0
2022-01-04 04:40:00,478.55,478.55,478.48,478.48,6.29
2022-01-04 04:41:00,478.53,478.53,478.53,478.53,1.0
2022-01-04 04:42:00,478.55,478.55,478.55,478.55,2.71
2022-01-04 04:49:00,478.67,478.65,478.65,478.67,16.0
2022-01-04 04:50:00,478.69,478.69,478.66,478.66,5.88
2022-01-04 04:53:00,478.72,478.72,478.72,478.72,1.0
2022-01-04 04:54:00,478.72,478.72,478.72,478.72,3.5
2022-01-04 04:55:00,478.72,478.72,478.72,478.72,0.0
2022-01-04 04:56:00,478.68,478.66,478.66,478.68,2.0
2022-01-04 04:57:00,478.68,478.68,478.68,478.68,0.0
2022-01-04 05:00:00,478.81,478.81,478.81,478.81,4.6
2022-01-04 05:01:00,478.85,478.85,478.85,478.85,1.0
2022-01-04 05:02:00,478.85,478.85,478.85,478.85,0.0
2022-01-04 05:04:00,478.91,478.85,478.85,478.86,10.54
2022-01-04 05:05:00,478.88,478.88,478.88,478.88,1.0
2022-01-04 05:07:00,478.88,478.88,478.88,478.88,0.0
2022-01-04 05:08:00,478.92,478.85,478.85,478.92,2.0
2022-01-04 05:09:00,479.05,478.98,478.98,479.04,6.54
2022-01-04 05:10:00,479.08,479.03,479.03,479.08,12.78
2022-01-04 05:11:00,479.08,479.08,479.08,479.08,0.0
2022-01-04 05:13:00,479.29,479.19,479.19,479.29,9.0
2022-01-04 05:14:00,479.34,479.33,479.29,479.29,6.21
2022-01-04 05:15:00,479.19,479.19,479.19,479.19,1.0
2022-01-04 05:16:00,479.21,479.21,479.21,479.21,1.06
2022-01-04 05:17:00,479.16,479.16,479.16,479.16,4.78
2022-01-04 05:18:00,479.23,479.23,479.23,479.23,1.0
2022-01-04 05:19:00,479.2,479.2,479.19,479.19,5.02
2022-01-04 05:20:00,479.19,479.19,479.19,479.19,0.0
2022-01-04 05:21:00,479.34,479.34,479.32,479.32,21.1
2022-01-04 05:22:00,479.34,479.34,479.34,479.34,84.95
2022-01-04 05:23:00,479.34,479.34,479.34,479.34,0.0
2022-01-04 05:24:00,479.5,479.5,479.5,479.5,1.0
2022-01-04 05:25:00,479.47,479.47,479.47,479.47,1.0
2022-01-04 05:26:00,479.47,479.47,479.47,479.47,0.0
2022-01-04 05:28:00,479.45,479.45,479.45,479.45,3.0
2022-01-04 05:29:00,479.45,479.45,479.45,479.45,0.0
2022-01-04 05:30:00,479.58,479.58,479.53,479.53,4.77
2022-01-04 05:31:00,479.53,479.53,479.53,479.53,1.24
2022-01-04 05:32:00,479.53,479.53,479.52,479.53,8.0
2022-01-04 05:33:00,479.53,479.53,479.53,479.53,0.0
2022-01-04 05:34:00,479.54,479.54,479.54,479.54,3.0
2022-01-04 05:35:00,479.58,479.58,479.58,479.58,2.28
2022-01-04 05:36:00,479.54,479.49,479.49,479.54,2.0
2022-01-04 05:37:00,479.49,479.49,479.42,479.42,2.74
2022-01-04 05:38:00,479.51,479.45,479.45,479.51,6.0
2022-01-04 05:39:00,479.49,479.48,479.48,479.49,2.0
2022-01-04 05:40:00,479.52,479.52,479.48,479.48,4.0
2022-01-04 05:41:00,479.55,479.52,479.52,479.55,2.0
2022-01-04 05:42:00,479.59,479.59,479.59,479.59,1.0
2022-01-04 05:43:00,479.59,479.59,479.59,479.59,0.0
2022-01-04 05:44:00,479.58,479.57,479.57,479.58,6.1
2022-01-04 05:45:00,479.61,479.57,479.57,479.61,5.5
2022-01-04 05:46:00,479.54,479.54,479.53,479.53,3.17
2022-01-04 05:48:00,479.5,479.5,479.5,479.5,3.94
2022-01-04 05:50:00,479.5,479.5,479.45,479.45,12.07
2022-01-04 05:51:00,479.47,479.47,479.43,479.43,15.9
2022-01-04 05:52:00,479.4,479.4,479.4,479.4,9.88
2022-01-04 05:53:00,479.4,479.4,479.4,479.4,0.0
2022-01-04 05:55:00,479.39,479.38,479.38,479.39,3.0
2022-01-04 05:56:00,479.39,479.39,479.39,479.39,0.0
2022-01-04 05:58:00,479.5,479.42,479.42,479.5,23.06
2022-01-04 05:59:00,479.5,479.5,479.5,479.5,0.0
2022-01-04 06:00:00,479.47,479.47,479.43,479.43,3.0
2022-01-04 06:01:00,479.62,479.62,479.62,479.62,3.0
2022-01-04 06:02:00,479.64,479.63,479.63,479.64,3.0
2022-01-04 06:03:00,479.69,479.69,479.69,479.69,2.0
2022-01-04 06:04:00,479.69,479.69,479.69,479.69,0.0
2022-01-04 06:06:00,479.65,479.65,479.65,479.65,3.0
2022-01-04 06:07:00,479.74,479.74,479.74,479.74,7.71
2022-01-04 06:08:00,479.75,479.75,479.75,479.75,1.0
2022-01-04 06:09:00,479.79,479.76,479.76,479.79,6.2
2022-01-04 06:10:00,479.79,479.79,479.79,479.79,0.0
2022-01-04 06:11:00,479.79,479.79,479.77,479.77,8.71
2022-01-04 06:12:00,479.77,479.77,479.77,479.77,0.0
2022-01-04 06:13:00,479.84,479.84,479.84,479.84,1.99
2022-01-04 06:14:00,479.81,479.75,479.73,479.81,14.78
2022-01-04 06:15:00,479.77,479.77,479.77,479.77,8.0
2022-01-04 06:16:00,479.79,479.79,479.79,479.79,1.0
2022-01-04 06:17:00,479.77,479.77,479.7,479.77,18.36
2022-01-04 06:18:00,479.79,479.77,479.77,479.79,10.25
2022-01-04 06:20:00,479.78,479.78,479.75,479.75,12.46
2022-01-04 06:21:00,479.8,479.8,479.8,479.8,1.0
2022-01-04 06:22:00,479.84,479.81,479.79,479.79,10.59
2022-01-04 06:23:00,479.71,479.71,479.71,479.71,1.0
2022-01-04 06:24:00,479.71,479.71,479.71,479.71,0.0
2022-01-04 06:25:00,479.68,479.68,479.68,479.68,1.67
2022-01-04 06:26:00,479.64,479.64,479.63,479.63,2.0
2022-01-04 06:27:00,479.64,479.64,479.64,479.64,1.0
2022-01-04 06:28:00,479.53,479.49,479.49,479.53,5.37
2022-01-04 06:30:00,479.61,479.6,479.6,479.61,2.72
2022-01-04 06:31:00,479.62,479.62,479.61,479.61,3.08
2022-01-04 06:32:00,479.6,479.6,479.59,479.59,16.0
2022-01-04 06:33:00,479.61,479.61,479.59,479.59,11.0
